"Gene.Symbol","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102","first","second","third"
"ZCCHC4",3,1.7,3.8,3.4,2.3,"ZCCHC4",NA,NA
"ZCCHC4",11.3,10.6,1.5,27.3,3.3,"ZCCHC4",NA,NA
"SLC25A21",22.2,4,15.2,16.6,1.5,"SLC25A21",NA,NA
"SLC28A3",50.4,46.1,36.1,44.5,45.8,"SLC28A3",NA,NA
"FAM212B /// LOC101928718",3.7,7.3,4.2,13.4,20.7,"FAM212B","LOC101928718",NA
"TMEM230",358.5,516.5,676.6,447.3,417.7,"TMEM230",NA,NA
"APOL5",10.4,2.9,7.4,8.7,7.8,"APOL5",NA,NA
"CPS1-IT1",3.7,6.2,13.9,1.5,2.4,"CPS1-IT1",NA,NA
"HAND2",8.6,23.7,31.6,16.5,21,"HAND2",NA,NA
"GPR75",13.8,36.2,1.9,2,3.3,"GPR75",NA,NA
"SERGEF",32.7,11.5,45.3,18.8,11.8,"SERGEF",NA,NA
"RNF19A",72,95.3,138.1,65,48.4,"RNF19A",NA,NA
"MCOLN3",50.2,21.4,35.9,24.3,10.3,"MCOLN3",NA,NA
"SIRPG",16.2,12.7,40.4,22.4,30.4,"SIRPG",NA,NA
"LOC101928589 /// TMEM164",151.9,89.4,111.3,102,101,"LOC101928589","TMEM164",NA
"SNTG2",3.4,3,5.2,2.5,2.3,"SNTG2",NA,NA
"BCAS3",75.2,144.1,149.1,82.4,56,"BCAS3",NA,NA
"SERINC2",3.8,7.4,23.4,5.3,4.5,"SERINC2",NA,NA
"SERINC2",29.2,22.4,25.7,27.7,12,"SERINC2",NA,NA
"HAMP",55.2,23.9,52.2,38.3,29.6,"HAMP",NA,NA
"OTOF",2.2,2.3,4.9,3.1,3.9,"OTOF",NA,NA
"DMRT1",34,8.3,10.3,4.6,20,"DMRT1",NA,NA
NA,297.9,350.2,254.9,132.5,142,NA,NA,NA
"TXNDC15",329.8,151.8,183.2,248.2,231.5,"TXNDC15",NA,NA
"CLEC1B",46.9,31.7,29.4,45.7,19.6,"CLEC1B",NA,NA
"ZNF214",34.7,29.1,8.6,12,15.8,"ZNF214",NA,NA
"ACTL7B",4.4,1.8,6.6,4.9,2.7,"ACTL7B",NA,NA
"FNDC8",9.1,19.9,30.3,4.6,13.3,"FNDC8",NA,NA
"RABL2A /// RABL2B",68,96.6,76.7,66.7,82,"RABL2A","RABL2B",NA
"ACTL7A",8.6,3.1,2.6,4.2,4.7,"ACTL7A",NA,NA
"SLC13A1",9.3,2.6,0.8,8.6,4.9,"SLC13A1",NA,NA
"SLC13A1",0.6,2.1,0.6,5.1,4.8,"SLC13A1",NA,NA
"KERA",17.7,12.7,4,15.9,6,"KERA",NA,NA
"C9orf53",2.1,3.1,3.5,4.5,1.6,"C9orf53",NA,NA
"GUCY1B2",2.9,16.5,2,3.2,1.9,"GUCY1B2",NA,NA
"UPB1",4.1,8.7,4.3,8.1,3.2,"UPB1",NA,NA
"CCT8L2",7.4,18.9,3.3,6,9,"CCT8L2",NA,NA
"RBM26",44.9,29.9,2.6,30.8,14,"RBM26",NA,NA
"RHBG",13.5,5.5,5.2,13.5,3.4,"RHBG",NA,NA
"DLC1",38.6,57.3,20,39.9,45.9,"DLC1",NA,NA
"DLC1",38.8,19,26.2,10.3,35.7,"DLC1",NA,NA
"KHDC1L",2.3,9.1,16.7,13.2,3.1,"KHDC1L",NA,NA
NA,6.1,8.4,5.1,4.3,3.3,NA,NA,NA
"DUSP21",5.8,4.6,4.1,4.2,3.5,"DUSP21",NA,NA
"ZSCAN2",14.9,15.4,10.1,5.2,4.5,"ZSCAN2",NA,NA
"VPS13C",36.4,17.2,17.3,35.7,23.9,"VPS13C",NA,NA
"ABI3BP",39.5,35.1,8.8,13.6,26.5,"ABI3BP",NA,NA
"LIM2",47.1,9.3,31.7,34.5,29.8,"LIM2",NA,NA
"NUP62CL",2.7,0.8,0.7,4.5,2.4,"NUP62CL",NA,NA
"ATG16L1",35,81,36.2,61.5,46.4,"ATG16L1",NA,NA
"CRB1",35.9,11.1,6.1,55.3,14.9,"CRB1",NA,NA
"EFHC2",21.2,20.7,1.8,21.3,10.2,"EFHC2",NA,NA
"EPB41L4B",37.1,4.1,4.2,19.7,4.1,"EPB41L4B",NA,NA
"AUP1",134.5,202.3,212.6,123.3,130.8,"AUP1",NA,NA
"MRPL20",192.4,179.6,184,226.5,225.7,"MRPL20",NA,NA
"MRPL20",2.8,1.1,2,1.9,1,"MRPL20",NA,NA
"VNN3",3.7,19,24,20.9,16.3,"VNN3",NA,NA
"FLJ11710",23.7,23.8,43.3,41.8,36,"FLJ11710",NA,NA
NA,25.1,13.3,1.9,5.3,10.7,NA,NA,NA
NA,3,3.8,2.7,4.5,3,NA,NA,NA
"TMEM176B",128.9,80.5,247.4,205.4,285.5,"TMEM176B",NA,NA
NA,64.9,26.4,23.8,41.8,35.4,NA,NA,NA
"LOC101930235 /// TRIM48 /// TRIM49D1 /// TRIM49D2P",56.3,16.6,17.8,49.3,22.9,"LOC101930235","TRIM48","TRIM49D1"
"FAM90A1",9.4,11.1,2.4,6.3,9.7,"FAM90A1",NA,NA
"VRTN",19.4,16.9,16.4,14.2,5.8,"VRTN",NA,NA
"ASB12 /// MTMR8",20.5,29.6,10.7,26.5,11.4,"ASB12","MTMR8",NA
"ADM2",35.3,45.7,61.9,12.5,44.1,"ADM2",NA,NA
"TTC40",33.3,8.5,16,2.9,3.8,"TTC40",NA,NA
"KCNK15",2,1.5,2.7,2.2,13.2,"KCNK15",NA,NA
"MMP26",43.5,961.9,6.9,31.9,41.1,"MMP26",NA,NA
"BPIFA1",80.8,37.6,41.7,79.1,56.9,"BPIFA1",NA,NA
"C21orf62",17.7,18.8,7.9,13.1,23.3,"C21orf62",NA,NA
"TSKS",43.1,10.2,24.9,47.2,37.3,"TSKS",NA,NA
"TSKS",34.6,5.8,15.4,37.3,39.3,"TSKS",NA,NA
"KMT2A /// LOC101929115",14.9,11.3,14.2,6,11.5,"KMT2A","LOC101929115",NA
"FAM35A",370.7,229.9,280,328.2,292.3,"FAM35A",NA,NA
"PKDREJ",7.4,8.5,7.8,6.2,4.5,"PKDREJ",NA,NA
"FSBP /// RAD54B",2.1,12.9,8,3.6,1.1,"FSBP","RAD54B",NA
"FBXO4",4,2,5.3,1.6,5.5,"FBXO4",NA,NA
"SLC17A6",16.1,3.8,13.9,21,6.1,"SLC17A6",NA,NA
"TRPC5",16.6,1.3,9.9,1.4,6.3,"TRPC5",NA,NA
"PRPF39",64.8,38.2,28.3,62.9,79.3,"PRPF39",NA,NA
"SLC22A7",18.6,5,6.3,28.1,6.7,"SLC22A7",NA,NA
"PDZD7",78,56.9,31.3,52.1,28.9,"PDZD7",NA,NA
"ATP1B4",16.2,24.5,12.3,23.5,4.1,"ATP1B4",NA,NA
"PACS1",7.7,19,11.4,5.2,8.2,"PACS1",NA,NA
"TSPAN32",110.2,47.5,26.5,60,72.2,"TSPAN32",NA,NA
"EN1",12.2,2.8,2.3,24.8,23.1,"EN1",NA,NA
"C11orf21",34.3,26.2,43.1,39.6,47.3,"C11orf21",NA,NA
"IGF2-AS",2.8,7.6,9.4,2.6,7.9,"IGF2-AS",NA,NA
"CYP2W1",4.1,28.5,36.7,19,20.4,"CYP2W1",NA,NA
"SHANK1",15.3,15.2,14.2,4.3,4,"SHANK1",NA,NA
"RNLS",23.9,27.6,11.5,12.3,10.9,"RNLS",NA,NA
"CCR10",78.9,37.2,66.9,39.4,40.6,"CCR10",NA,NA
"PIK3R5",114.8,80.8,57.9,94.9,74.3,"PIK3R5",NA,NA
"IKZF2",6.7,25.4,24.7,14.6,15.9,"IKZF2",NA,NA
"PRO1483",3.3,1.2,2,2.5,1.9,"PRO1483",NA,NA
NA,25.7,4.1,3.9,9,7,NA,NA,NA
"RETN",20.2,6.2,6.8,4.8,6.6,"RETN",NA,NA
"PRDM11",13.4,27.1,11.7,52.1,41.4,"PRDM11",NA,NA
"LOC100506282",6.1,28.1,10.5,22.6,17,"LOC100506282",NA,NA
"KLK14",5.3,3.9,5.6,5.1,4.3,"KLK14",NA,NA
"SEMA6D",84.8,33.9,7.6,62.8,43.9,"SEMA6D",NA,NA
"FAM106A",67.2,24.6,39.3,50.8,38.5,"FAM106A",NA,NA
"PGAP1",102.4,143.6,42.1,28.7,28.1,"PGAP1",NA,NA
"GVINP1",50.9,30.1,44.9,50.8,36.7,"GVINP1",NA,NA
"ADAMTSL4",57.4,63.1,56.3,54.3,36.7,"ADAMTSL4",NA,NA
NA,5.1,3.4,6.6,3.8,2.9,NA,NA,NA
"BICC1",55.5,34.1,27.3,55,34,"BICC1",NA,NA
"CCDC170",41.8,36.5,5.7,33.9,17.6,"CCDC170",NA,NA
NA,9.7,21.1,2.5,37.7,33.1,NA,NA,NA
NA,19.7,18.9,126.5,21.3,53.4,NA,NA,NA
"FLJ22184",4,3.4,2.4,4.3,2.6,"FLJ22184",NA,NA
"HKDC1",3.8,4.3,3,4.4,6.2,"HKDC1",NA,NA
"CHD9",11.5,27.3,10.9,15.6,17.1,"CHD9",NA,NA
"MLST8",27.9,65.1,69.3,30.2,31.1,"MLST8",NA,NA
"BCAS4",11.4,9.5,5.5,14.5,18.9,"BCAS4",NA,NA
"ITFG2 /// LOC100507424",8.4,4.7,15.9,3,29.3,"ITFG2","LOC100507424",NA
"ITFG2",5.1,2.5,24,11.8,20,"ITFG2",NA,NA
"EFHC2",60.6,85.5,42.6,70.1,49.7,"EFHC2",NA,NA
"CCDC40",44.2,29.2,41.3,73,26,"CCDC40",NA,NA
"CCDC40",31.3,11.6,39.9,16.3,11.7,"CCDC40",NA,NA
"OGT",21.8,13.3,6,39.3,25.6,"OGT",NA,NA
"PDZRN4",18.5,36.7,23.6,18.8,17.7,"PDZRN4",NA,NA
"GPATCH4",78.8,49,65.4,84.6,59.7,"GPATCH4",NA,NA
"ARL6IP4",218.4,271.3,387.2,315.9,172.4,"ARL6IP4",NA,NA
"CARD14",2.9,2.9,4.9,2.3,5,"CARD14",NA,NA
"CARD14",52.2,25.8,21.1,73.7,18.7,"CARD14",NA,NA
"ELP6",36.5,47.4,25.9,39.2,35.3,"ELP6",NA,NA
"C16orf70",14,4,5,3.4,1.5,"C16orf70",NA,NA
"GOLGA2P7 /// LOC101929479 /// LOC642423 /// LOC727751 /// LOC80154",23.2,61.5,44.2,52.1,27.5,"GOLGA2P7","LOC101929479","LOC642423"
"MCTP2",58.9,34.7,32.2,65.7,42.1,"MCTP2",NA,NA
"FTCD",12.1,6.8,7.3,27.8,7.7,"FTCD",NA,NA
"SIRT2",276.9,240.9,184.2,216.9,232.2,"SIRT2",NA,NA
"ADPRM",82.9,38.3,76,41,68.7,"ADPRM",NA,NA
"NELFCD",260.6,293.4,200.6,319.3,242.1,"NELFCD",NA,NA
"BC069776",36.6,4,22.5,19.4,29.6,"BC069776",NA,NA
"LOC202181",6.8,4.4,29.3,12.7,11.3,"LOC202181",NA,NA
"LRRFIP2",104.7,107.3,109.9,99.1,109.4,"LRRFIP2",NA,NA
"DAB1",11.7,9.2,51.9,4.2,3.1,"DAB1",NA,NA
"AF090939",58.5,52.6,21.2,51.4,42.9,"AF090939",NA,NA
"SYTL2",27.2,37.5,53.1,69.8,98.3,"SYTL2",NA,NA
"ADGB",20.8,8.5,1.7,18.7,1.3,"ADGB",NA,NA
"FAR2",59.9,45.7,53.1,62.8,47.6,"FAR2",NA,NA
"ZNF384",8.4,8.9,7.7,33.3,5.6,"ZNF384",NA,NA
"ZNF532",290,580.1,619.6,509.5,610.2,"ZNF532",NA,NA
"ZCWPW1",10.8,76.2,7.9,9.9,11.8,"ZCWPW1",NA,NA
"CHD7",26.8,15.5,3.2,3.2,1.9,"CHD7",NA,NA
"CRCT1",19.4,1.7,9.1,38.4,8.7,"CRCT1",NA,NA
"FOXE3",8.2,4.4,34,12.2,12.9,"FOXE3",NA,NA
"LRRC31",4.8,3.1,2.1,3.7,3.1,"LRRC31",NA,NA
"TSGA10",46,24.4,6.5,8.6,9.9,"TSGA10",NA,NA
"ELF5",2.6,1.5,1.5,4,2.7,"ELF5",NA,NA
"ELF5",32.6,15.1,10.9,27.5,14.7,"ELF5",NA,NA
"SERPINA10",2.6,2.9,2.8,2.2,5.4,"SERPINA10",NA,NA
"CST8",61.4,11.7,2.9,40.8,10.2,"CST8",NA,NA
"SDK2",7.6,24.2,15.6,6.4,3.9,"SDK2",NA,NA
"KCNQ1DN",10.7,33.7,16.5,3.5,5.3,"KCNQ1DN",NA,NA
"CHIA",9.3,30.4,27,34.1,3.6,"CHIA",NA,NA
"OSGEPL1",84.2,69.9,68.7,71.9,82.1,"OSGEPL1",NA,NA
"POMT2",18.5,6.3,26.7,10.9,10.7,"POMT2",NA,NA
"HP1BP3",19.7,170.6,216.4,16,52.1,"HP1BP3",NA,NA
"TBX4",6.6,9.8,9.1,8.5,9,"TBX4",NA,NA
"PSORS1C2",13.3,12.5,12.8,11.3,8.5,"PSORS1C2",NA,NA
"DNAI2",28,5.2,0.9,23.5,10.6,"DNAI2",NA,NA
"FAM124B",8.9,8.3,31.8,7.3,5.2,"FAM124B",NA,NA
"CBLC",3,3.8,2.4,4.1,11.1,"CBLC",NA,NA
"TM4SF20",7.9,3.7,3.5,14.5,14.8,"TM4SF20",NA,NA
"CSNK1G1",3.8,29.2,28.1,7.8,24.2,"CSNK1G1",NA,NA
"NOX5",42.3,23.8,64.3,79.1,41.4,"NOX5",NA,NA
"GPR89A /// GPR89B",196.3,259.3,233.6,176.7,193,"GPR89A","GPR89B",NA
"FAIM",56.1,54,31.6,56.3,80.5,"FAIM",NA,NA
NA,7.1,11.2,10.5,6.7,6,NA,NA,NA
"NXPE4",7,8.3,1.6,4.3,3.5,"NXPE4",NA,NA
"KLRF1",18,19.8,27.2,39.3,26.2,"KLRF1",NA,NA
"COA4",102.6,147.2,65.7,102.3,96.3,"COA4",NA,NA
"ADARB2",11.2,14,2,21.4,2.6,"ADARB2",NA,NA
"AGBL3",8.6,26.5,1.6,8.4,10.1,"AGBL3",NA,NA
"SLC9A5",7.3,11.2,10,4.8,21.8,"SLC9A5",NA,NA
"MCM10",5.6,1.3,3.9,27.2,1.8,"MCM10",NA,NA
"KIF24",3.2,6.2,11.9,25.7,1.1,"KIF24",NA,NA
"PEG3 /// ZIM2",137.2,84.5,22.5,76.1,71.4,"PEG3","ZIM2",NA
"PPY2",4.1,9.5,3.3,5.4,17.2,"PPY2",NA,NA
"TNIP3",3.4,3.4,6.5,32.7,1.1,"TNIP3",NA,NA
NA,7.5,0.4,1.5,2.9,1,NA,NA,NA
"KLHL11",27.6,2.3,6.4,33,13.6,"KLHL11",NA,NA
"ARNTL2",38.6,24.8,6,36.7,23.2,"ARNTL2",NA,NA
"C7orf43",47.3,38,38.3,37.5,19.1,"C7orf43",NA,NA
"LINC00474",42.5,14.1,29.6,40.4,32.3,"LINC00474",NA,NA
"ZNF692",137.9,152.3,140,130.4,117.1,"ZNF692",NA,NA
"HEYL",10.9,4,5.3,5.4,9.3,"HEYL",NA,NA
"IL1RAPL1",20.9,9.2,29,26.6,22.8,"IL1RAPL1",NA,NA
"SPRR2C",2.7,2.1,4.9,2.9,4.7,"SPRR2C",NA,NA
"LUZP4",30.5,22.9,22.2,37.8,21.2,"LUZP4",NA,NA
NA,9.3,27.7,0.5,5.1,5.2,NA,NA,NA
"USP49",3.7,3.2,1,2.4,7.3,"USP49",NA,NA
"DNMT3B",33.4,46.5,15.5,10.5,50.6,"DNMT3B",NA,NA
"OTUD4",13.4,3.8,1.5,19,13.9,"OTUD4",NA,NA
NA,10,4.3,9.9,3.6,10.5,NA,NA,NA
"CCRN4L",88.5,66.8,45,73.1,82.7,"CCRN4L",NA,NA
"PPP4R4",21.1,12.9,15.8,29,14.8,"PPP4R4",NA,NA
"PPP4R4",1.5,9.3,3,2.3,1.4,"PPP4R4",NA,NA
"CD22",3.4,2.9,14.8,25.8,26.3,"CD22",NA,NA
"PNPLA3",3.6,5.3,4.9,6.1,2.3,"PNPLA3",NA,NA
"ADAMTS8",23.7,30.4,14,37.3,29.2,"ADAMTS8",NA,NA
"ADAMTS8",46.1,178.3,42.8,74.4,35.5,"ADAMTS8",NA,NA
"FLJ20712",2.9,1.9,6.3,4.9,1.8,"FLJ20712",NA,NA
"CDH7",6.1,3.6,3.8,4.8,1.3,"CDH7",NA,NA
"RAVER2",19.8,8.4,11.4,3.1,19.8,"RAVER2",NA,NA
"PRR34",16.3,22.2,24.6,21.2,14.2,"PRR34",NA,NA
NA,27.7,0.9,1.8,39.9,20.1,NA,NA,NA
"RDH8",16.6,9.9,24.9,26.4,2.5,"RDH8",NA,NA
"TBX21",72.4,42.2,36.4,58.7,41,"TBX21",NA,NA
"FAM120C",8.7,2,3,5.8,14,"FAM120C",NA,NA
"PIWIL2",49.1,54.8,27.4,34.3,31.9,"PIWIL2",NA,NA
"LOC101927550",30.7,10,6.9,8,4.5,"LOC101927550",NA,NA
"MRTO4",34.7,61.4,62.6,63.1,90.5,"MRTO4",NA,NA
NA,20.8,28,3.7,39.5,33.8,NA,NA,NA
"DHRS7B",80.7,77,70.7,102.9,107.3,"DHRS7B",NA,NA
NA,75,79.2,40,27.4,28.1,NA,NA,NA
NA,124.5,74,62.8,126.4,164.1,NA,NA,NA
"CCDC82",32.3,36.2,15.6,21.3,15.5,"CCDC82",NA,NA
"ASAP1-IT1",45.2,5.6,29.8,37,56.2,"ASAP1-IT1",NA,NA
NA,18.5,5.2,4.2,6.3,5.6,NA,NA,NA
NA,23.9,28.5,16.4,22.5,11.7,NA,NA,NA
NA,20.4,2.8,14,18.1,2.8,NA,NA,NA
"MGC4294",12,3.3,3.4,5.1,8.5,"MGC4294",NA,NA
"PRO2214",14.6,7.7,1.7,50.3,19.1,"PRO2214",NA,NA
NA,15.9,2.8,3.6,3.6,1.5,NA,NA,NA
"LINC00216",80.9,46.5,29.5,23.3,36.4,"LINC00216",NA,NA
NA,22.4,13.9,10.9,29.1,37.6,NA,NA,NA
"IDI2-AS1",52.3,24.6,25.6,26.9,25.8,"IDI2-AS1",NA,NA
"IKZF1",14.4,2.8,13,18.1,10.1,"IKZF1",NA,NA
"ADAMTS7",46.1,32.4,53.7,33.4,55.6,"ADAMTS7",NA,NA
"ADAMTS7",3.7,12.4,4.4,4.8,2.4,"ADAMTS7",NA,NA
"FOXRED2",14.9,9.2,18.2,14.1,3.7,"FOXRED2",NA,NA
NA,61.8,66.6,64.8,89.8,63.4,NA,NA,NA
"ZNF556",2.6,5.1,8.4,14.5,3.2,"ZNF556",NA,NA
"ANP32A-IT1",3.8,17.9,6.8,6.4,19.6,"ANP32A-IT1",NA,NA
NA,32.7,51.5,33,44.8,39.4,NA,NA,NA
"C8orf60",124.2,84.8,66.5,83.9,111.7,"C8orf60",NA,NA
"DENND6B",60.4,39.6,36.7,62.5,44.7,"DENND6B",NA,NA
"PRDM14",15,14.6,12.2,8.4,8.4,"PRDM14",NA,NA
NA,60.8,5.8,23.9,39.8,31.9,NA,NA,NA
"ERCC8",4.6,13.7,13.4,15.1,21.8,"ERCC8",NA,NA
"ADAMTS20",28,15.1,14.8,14.5,16.9,"ADAMTS20",NA,NA
"HEXA-AS1",20.4,2.9,5.7,16.7,3.6,"HEXA-AS1",NA,NA
NA,27.2,70.5,43.5,7.5,20.8,NA,NA,NA
"MZT2B",243.6,514.7,275.2,205.2,175.9,"MZT2B",NA,NA
"ZNF614",55.2,51,33.7,54.1,47.9,"ZNF614",NA,NA
"SLC5A7",4.8,7.8,3.9,4.9,3.3,"SLC5A7",NA,NA
"CWH43",15,77.1,26.8,22.3,5.2,"CWH43",NA,NA
"CWH43",1.2,44.6,4.9,9.2,1.4,"CWH43",NA,NA
"DNAH3",428.2,60.9,100,295.9,157.3,"DNAH3",NA,NA
NA,14.2,8.9,19.5,7.1,1,NA,NA,NA
"KCNK10",31.5,35.6,26.1,39.4,9,"KCNK10",NA,NA
NA,18.4,36,17.6,28.8,33.4,NA,NA,NA
"BC069739",22.3,4.3,0.8,16.2,15.5,"BC069739",NA,NA
"DQ583205 /// LOC642533 /// ZNF778",56.2,53.4,61.9,46.3,41.1,"DQ583205","LOC642533","ZNF778"
"NECAP2",191.4,148.2,162.5,213.4,198.3,"NECAP2",NA,NA
"PREX2",38.9,26.9,18.8,36.5,28.5,"PREX2",NA,NA
"SLC26A1",3.2,2.7,3.4,3.8,3.3,"SLC26A1",NA,NA
"CPTP",8.6,52.1,111,23.1,37.8,"CPTP",NA,NA
"SENP7",53.9,31.3,32.3,39.5,35.5,"SENP7",NA,NA
"SLC19A3",5.4,8.7,3.5,8.3,8.1,"SLC19A3",NA,NA
"RPS6KA6",61.3,40.5,25.2,51.9,32.3,"RPS6KA6",NA,NA
"RPS6KA6",4.3,5.9,5.1,4.4,2.8,"RPS6KA6",NA,NA
"CNNM3",146.1,91.4,85.4,130.5,141,"CNNM3",NA,NA
"SLC12A6",73.6,39.3,44.7,54.5,28.5,"SLC12A6",NA,NA
"PPA2",170.1,257.7,212.2,180.2,191,"PPA2",NA,NA
"NGLY1",169.5,133,128,236.2,158,"NGLY1",NA,NA
NA,30.2,31.6,12.1,34.8,17.4,NA,NA,NA
"IFT122 /// LOC101927266",7.7,50.7,59.6,8.5,30.8,"IFT122","LOC101927266",NA
"IL19",71.3,39.5,8.3,89.8,11.9,"IL19",NA,NA
"UIMC1",239.2,181.1,176.5,180.7,194,"UIMC1",NA,NA
"LINC00652",13.7,8,10.7,37.5,5,"LINC00652",NA,NA
"ZNF580",131.5,195.8,416.3,161.8,288.5,"ZNF580",NA,NA
"CCDC7",61.6,46.1,44,41.9,28,"CCDC7",NA,NA
"LEPRE1",136.1,100.3,238.4,155.4,143.8,"LEPRE1",NA,NA
"FAXDC2",188.3,68.7,189.8,229,211.2,"FAXDC2",NA,NA
"LOC51145",23.2,6.8,13.9,19.4,15.6,"LOC51145",NA,NA
"CRYL1",180,98.8,82.8,138.4,104.1,"CRYL1",NA,NA
"ARMC9",3.3,4.4,2.4,33.6,1.7,"ARMC9",NA,NA
"C6orf48",756.4,912.7,824.2,632.7,521.2,"C6orf48",NA,NA
"SLC52A1",2.3,2.8,2.6,2.2,2.3,"SLC52A1",NA,NA
"MIR4746 /// UBXN6",106.7,109.3,101.9,96.8,99.5,"MIR4746","UBXN6",NA
"ROBO4",77.3,74.6,86,97.2,75.1,"ROBO4",NA,NA
"EDDM3B",3.8,2.3,1.1,1.9,1.3,"EDDM3B",NA,NA
"ZNF665",204.5,235.1,251.3,199.2,241.6,"ZNF665",NA,NA
"TAOK3",98.7,65.6,88.7,77.6,109.8,"TAOK3",NA,NA
"GNB1L",42.3,37.4,42.9,38.4,33.4,"GNB1L",NA,NA
"HSPA12A",6.4,27.2,1.6,4.6,2.1,"HSPA12A",NA,NA
"PPP4R2",21.8,18.8,15.7,22.3,16.1,"PPP4R2",NA,NA
"LIMS2",629.4,632.1,760.2,709.3,507.2,"LIMS2",NA,NA
"BTG4",2.7,23.4,1.9,2.1,1.2,"BTG4",NA,NA
NA,3.2,1.6,21,13.5,11.9,NA,NA,NA
"CSNK1G3",127.9,154.5,110.7,133.7,117.7,"CSNK1G3",NA,NA
"WDR78",33.5,31.5,8.2,40.9,28.2,"WDR78",NA,NA
"ZBED8",56.7,48.3,56.4,62.2,68.1,"ZBED8",NA,NA
"LINC00328",9.4,3.8,2.1,11.1,13.4,"LINC00328",NA,NA
"BPESC1",1.7,2.5,0.8,0.5,0.5,"BPESC1",NA,NA
"GPHN",31.6,73,56,76.9,52.3,"GPHN",NA,NA
"DYM",32.9,33.5,30,34.8,23.3,"DYM",NA,NA
"UEVLD",48.9,52.5,32.5,64.5,81.8,"UEVLD",NA,NA
"KCNJ14",47.3,21.3,22.5,34,36.4,"KCNJ14",NA,NA
"KIF13A",96.4,56.7,42.5,58.4,83.3,"KIF13A",NA,NA
"SEMA6B",38.9,4.1,42.7,17.6,40.9,"SEMA6B",NA,NA
"PADI3",14.2,3.5,33.3,9.2,7.7,"PADI3",NA,NA
"PLA2G3",11,4.4,4.5,4.6,9.5,"PLA2G3",NA,NA
"1-Dec",30.4,10.5,2,13.9,14.2,"1-Dec",NA,NA
"KLK12",26.5,23.1,4.3,23,3.2,"KLK12",NA,NA
"MMP27",59.1,12.9,26,42.2,21.6,"MMP27",NA,NA
"UTS2",15.5,12.8,1,3.6,0.5,"UTS2",NA,NA
"UTS2",18,17.8,1.1,7.4,1.7,"UTS2",NA,NA
"SLC38A4",21.2,18.7,8.3,14,11.8,"SLC38A4",NA,NA
NA,6.3,2,3.1,3.7,10.5,NA,NA,NA
"IRF9 /// RNF31",52.6,38,52.3,53.8,52.6,"IRF9","RNF31",NA
"SNORA5B /// TBRG4",10.9,6.3,9.1,16,11.9,"SNORA5B","TBRG4",NA
"MS4A5",9.3,2.4,7,14.6,4.4,"MS4A5",NA,NA
"SCN11A",35.5,16.5,14.6,29.9,26.8,"SCN11A",NA,NA
"PRDM5",87.6,57,65.2,64.5,46.2,"PRDM5",NA,NA
"SAGE1",2.1,7.1,1.4,11.7,1.2,"SAGE1",NA,NA
"GREM2",69.8,27.6,22.6,44.1,26.4,"GREM2",NA,NA
"BEGAIN",66.2,80.9,37,50.6,35.9,"BEGAIN",NA,NA
"SLC35E1",490.8,419.4,371.2,367.5,415.2,"SLC35E1",NA,NA
"LOC284009 /// METTL16",39.1,17.5,20.7,44.9,31.7,"LOC284009","METTL16",NA
"LPPR3",32.8,21.1,10.3,22.9,4.7,"LPPR3",NA,NA
"GCM2",0.6,1.6,17.4,14.2,1.6,"GCM2",NA,NA
"TMOD3",53.5,45.3,23.1,57.2,34.3,"TMOD3",NA,NA
"HAO2",67.7,67.2,38.3,70.1,53.6,"HAO2",NA,NA
"KCNH4",38.3,7.6,34,38.8,31.3,"KCNH4",NA,NA
"BC069782 /// STAMBPL1",19.6,1.6,19.2,8.3,7.6,"BC069782","STAMBPL1",NA
"TP73",7.9,4.4,1.3,4.5,1.1,"TP73",NA,NA
"HRH2",44.1,26.6,7.1,37,23.6,"HRH2",NA,NA
"GNG13",16.3,6,2.7,24.2,8.6,"GNG13",NA,NA
"HBQ1",2,2.3,2,3.5,1.3,"HBQ1",NA,NA
"THEG",9.8,13.2,13.1,17.2,7.4,"THEG",NA,NA
NA,7.9,26.8,34.4,15.7,17.6,NA,NA,NA
"CLCA3P",0.2,12,5,0.1,4.4,"CLCA3P",NA,NA
"PRG3",33.3,4.3,26.3,23.2,6.6,"PRG3",NA,NA
"HHLA2",23.5,31.8,14.6,19.7,10.6,"HHLA2",NA,NA
"CYSLTR2",30,7.5,30.7,15.5,36.6,"CYSLTR2",NA,NA
NA,6.3,5.2,8.7,13.8,19,NA,NA,NA
"CTNNA3",29.6,26.3,2.5,6.5,17.6,"CTNNA3",NA,NA
"LPAR3",47.8,42.2,3.5,43,37.1,"LPAR3",NA,NA
"TRPC4",17.7,4.8,30.3,65.7,49.3,"TRPC4",NA,NA
"TRPC4",4.1,77.2,104.9,44.5,65.6,"TRPC4",NA,NA
"FRMD1",7.8,5,13.5,42.4,9.4,"FRMD1",NA,NA
NA,30.7,3.4,19.2,18.1,8.2,NA,NA,NA
"GALR1",1,1.5,0.7,5.1,4.2,"GALR1",NA,NA
NA,27.4,10.1,12,17.8,15.7,NA,NA,NA
"LOC729164",45.3,27.7,63.6,56.2,31.9,"LOC729164",NA,NA
NA,94.4,50.8,10,18,49.2,NA,NA,NA
"KIRREL",9.4,6.7,35.2,16.2,11.1,"KIRREL",NA,NA
"TCP10L",62.3,48.2,35.9,51.9,50.7,"TCP10L",NA,NA
NA,9.4,23.7,57.6,9.5,2.5,NA,NA,NA
