"Gene.Symbol","GSM9093","GSM9094","GSM9095","GSM9096","GSM9097","first","second","third"
"MR1",1.4,16.4,9.2,13.4,31.2,"MR1",NA,NA
"FAM115A /// LOC100294033",79.6,121.9,136.8,105.3,122.3,"FAM115A","LOC100294033",NA
"NR2C1",22.1,3.8,22,42.7,7.7,"NR2C1",NA,NA
"NR2C1",28.5,36.6,12.5,18.9,21.4,"NR2C1",NA,NA
"C14orf2",912.3,1005,1024,1042.1,981.3,"C14orf2",NA,NA
"MSH4",18,30.5,31.3,39.8,34.2,"MSH4",NA,NA
"B9D1",75.4,71.3,69.1,62,41.9,"B9D1",NA,NA
"B9D1",31.2,7.1,6.9,15.5,13.4,"B9D1",NA,NA
"SPAM1",10.2,8.7,23.4,14.6,30.4,"SPAM1",NA,NA
"TADA2A",4.1,5.4,5.7,15.4,3,"TADA2A",NA,NA
"BIRC3",9.2,17.5,35.5,12.6,19.9,"BIRC3",NA,NA
"TTLL5",41,36.7,52,35.7,46.2,"TTLL5",NA,NA
"B4GALT4",40.9,33.8,50.4,89,34,"B4GALT4",NA,NA
"TRIM27",202.1,142.3,162.9,155.9,169.4,"TRIM27",NA,NA
"SLCO3A1",35.2,65.5,75.6,36.1,45.3,"SLCO3A1",NA,NA
"PRKDC",186.1,269,230.1,186.1,120.6,"PRKDC",NA,NA
"ALDH3A2",54,119.4,121.8,87.9,78.5,"ALDH3A2",NA,NA
"ITSN2",6,61.5,54.6,52,40.5,"ITSN2",NA,NA
"CTAG1A /// CTAG1B",2.3,3.1,1.9,2.9,2.5,"CTAG1A","CTAG1B",NA
"ICA1",27.3,46.9,32.1,11.9,18.8,"ICA1",NA,NA
"CCL23",2.2,11.9,13.1,10.8,28.1,"CCL23",NA,NA
"CCL23",2.4,13.3,18.9,9.5,20.7,"CCL23",NA,NA
"RASGRF1",1.8,6.6,3.9,5.2,2.6,"RASGRF1",NA,NA
"ASMT",24.5,7.2,3.6,4.2,2.6,"ASMT",NA,NA
"RALGPS1",16.4,5.5,2.9,3,12.7,"RALGPS1",NA,NA
"LOC100507472 /// PCSK6",4.8,7,3.7,3.4,34.4,"LOC100507472","PCSK6",NA
"CTBP2",980.6,1066.5,916,750.8,834.2,"CTBP2",NA,NA
"NFATC3",95.9,61.3,111.7,82.8,75.8,"NFATC3",NA,NA
"NFATC3",37.8,56,57.3,43.3,34.4,"NFATC3",NA,NA
"CSF1",3.8,5.4,7.3,4.8,3.8,"CSF1",NA,NA
"AKR1C4",2.9,6.9,15.3,12.8,12.2,"AKR1C4",NA,NA
"CDK1",54,14.6,17.8,34.6,6.9,"CDK1",NA,NA
"GBX2",6.6,23.7,1.1,3.5,3.8,"GBX2",NA,NA
"WSB1",992.7,681,1063.8,868.8,534.3,"WSB1",NA,NA
"GREB1",2.3,3.4,2.4,4.5,1.6,"GREB1",NA,NA
"CFLAR",171.7,142.5,127.9,105.6,88.5,"CFLAR",NA,NA
"CFLAR",77.2,126.6,89.8,82.2,102.4,"CFLAR",NA,NA
"GCGR",3.1,7,6,10.2,8.8,"GCGR",NA,NA
"SKP2",17.1,42.1,24.3,15.1,10.5,"SKP2",NA,NA
"RECQL",79.8,52.9,54.8,78.7,48.8,"RECQL",NA,NA
"SIGLEC9",8.5,15.4,11.8,11,9,"SIGLEC9",NA,NA
"MAPK9",67.2,73.9,81.9,38.3,68.3,"MAPK9",NA,NA
"CMAHP",5.9,22,75.5,38,28.4,"CMAHP",NA,NA
"PCDHA2 /// PCDHA3",9.6,3,6,3.2,14.9,"PCDHA2","PCDHA3",NA
"POLR3C",152.9,122.3,96.6,121.8,134.4,"POLR3C",NA,NA
"NUDC",387.9,367.7,330.4,327.1,373.7,"NUDC",NA,NA
"NUDC",16.2,1.5,2.9,1.8,0.8,"NUDC",NA,NA
"CYP4F8",6.9,1.7,0.9,1.3,9,"CYP4F8",NA,NA
"CASR",30.1,61.8,16.5,19.8,51.4,"CASR",NA,NA
"TRIM10",5.6,68.4,23,45.9,44.3,"TRIM10",NA,NA
"TRIM10",41.8,41.7,18.9,54.4,50.6,"TRIM10",NA,NA
"LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4",229.5,299.9,291.4,300.1,283.9,"LOC101929857","SLX1A-SULT1A3","SLX1B-SULT1A4"
"PATZ1",46.8,73.8,67.7,73.2,68.7,"PATZ1",NA,NA
"LIMK2",126.3,103.9,119.1,129.9,96.8,"LIMK2",NA,NA
"POLDIP3",2.6,12.7,26.7,17.7,22.8,"POLDIP3",NA,NA
"POLDIP3 /// RRP7B",30.2,16.5,3.9,25.1,44.4,"POLDIP3","RRP7B",NA
"TNPO2",19,8.7,4.2,2.8,14.3,"TNPO2",NA,NA
"RHD",8.6,18.3,16.5,16,17.9,"RHD",NA,NA
"INHBE",1.7,21.7,16.9,4.2,19.6,"INHBE",NA,NA
"HNRNPH3",282.1,311.2,418.7,265.1,177.6,"HNRNPH3",NA,NA
"GBAP1",51.4,30.2,60.3,30.3,15.6,"GBAP1",NA,NA
"SAT1",1337.4,425.2,541.5,1269.5,1128,"SAT1",NA,NA
"SAT1 /// ZSWIM8",6,5.1,20,17.9,9.9,"SAT1","ZSWIM8",NA
"MPZL1",172.8,55.4,86.6,73.1,67,"MPZL1",NA,NA
"ZNF235",3,7.2,6.9,35.7,6.8,"ZNF235",NA,NA
"MAGT1",48.6,48.1,52.4,50.2,32.6,"MAGT1",NA,NA
"PRB1",9.9,32.7,11,9.7,20.2,"PRB1",NA,NA
NA,37.8,26.5,80.7,59.7,75,NA,NA,NA
"ZNF614",1.1,19.1,3.5,13.2,35.8,"ZNF614",NA,NA
"GRK4",9.2,2.1,0.7,4.9,16.5,"GRK4",NA,NA
"CDH6",41.1,36,17.4,56.7,36.1,"CDH6",NA,NA
"CDH6",10.3,29.8,26.3,23.1,4.4,"CDH6",NA,NA
"NAA11",28.5,62.1,41.2,76.2,71.6,"NAA11",NA,NA
"GNAT2",2.2,5.8,4.2,4.9,6.2,"GNAT2",NA,NA
"MFGE8",280.4,210,181.3,239.7,311.9,"MFGE8",NA,NA
"KLRD1",2.7,54.2,43.1,46,9.8,"KLRD1",NA,NA
"FLT3LG",5.2,6.9,11.3,19,21.6,"FLT3LG",NA,NA
"FUT2",26.8,30.6,74.5,77.6,41.9,"FUT2",NA,NA
"TP53I3",293.8,101.1,116.3,164.3,237.5,"TP53I3",NA,NA
"CEACAM1",52.9,60,73.4,14,85.3,"CEACAM1",NA,NA
"DTNA",7.5,17.8,3.7,3.5,9.8,"DTNA",NA,NA
"SYNJ2",73.4,76.5,48,53.8,46.2,"SYNJ2",NA,NA
"SYNGR1",74.3,86.1,48.5,88,69.3,"SYNGR1",NA,NA
"TTPA",3.2,24.4,23.9,43.7,51.7,"TTPA",NA,NA
"NRP1",18.9,7.6,27.1,32.5,6.4,"NRP1",NA,NA
"SEC31A",949.8,1013.8,856.9,921.7,943.5,"SEC31A",NA,NA
"PHEX",33.6,57.1,246.5,39,27.5,"PHEX",NA,NA
"RAP1GAP",7.6,19.7,14.9,6.8,16.2,"RAP1GAP",NA,NA
"HYAL1",13.6,13.5,11.4,11,13.1,"HYAL1",NA,NA
"GTF3C2",52.7,38.5,23.9,23.3,49.6,"GTF3C2",NA,NA
"RASA1",150.6,153.8,170.3,174.4,106.4,"RASA1",NA,NA
"CDK10",72.6,88.9,110.1,128.5,111.1,"CDK10",NA,NA
"UBXN1",10.3,17,9.9,4.4,5.5,"UBXN1",NA,NA
"ILVBL",108.2,141.6,143.7,126.9,135.6,"ILVBL",NA,NA
"AKAP1",51.6,107.3,96.7,65.1,68.3,"AKAP1",NA,NA
"AKAP1",16.7,4.8,6.9,5,7.5,"AKAP1",NA,NA
"MOGS",92.5,79.3,111.6,106.6,98.1,"MOGS",NA,NA
"LTBP4",85.5,128.5,100.5,100.3,113.8,"LTBP4",NA,NA
"LST1",82.5,62.4,28,59.1,83.9,"LST1",NA,NA
"RAD52",10.5,28.3,30.9,0.9,1.2,"RAD52",NA,NA
"LOC101930150 /// NF1",1.9,6.2,3.7,13,3.4,"LOC101930150","NF1",NA
"SGCA",42.7,59.1,42.7,64.5,67.7,"SGCA",NA,NA
"KRT10",344.3,465.7,392,493.3,421.1,"KRT10",NA,NA
"KLHL20",20.5,5.3,3.1,50.6,6.1,"KLHL20",NA,NA
"KLHL20",93.5,55.6,99.6,62,56.4,"KLHL20",NA,NA
"PPARD",10.6,9.4,9.1,21.4,24.6,"PPARD",NA,NA
"TACR1",17.9,64.1,10.6,36.9,15,"TACR1",NA,NA
"FBXO9",486.6,424.6,550.8,361.4,268.6,"FBXO9",NA,NA
"ATG5",106,92.4,107.7,64.2,54.7,"ATG5",NA,NA
"GPER1",4.6,41.6,27.6,15.1,38.9,"GPER1",NA,NA
"CAPN9",34.2,36.3,25.9,40.4,43.1,"CAPN9",NA,NA
"CCIN",25.5,16.5,12.9,20.1,52.4,"CCIN",NA,NA
"TNFSF11",10.5,7.7,9.5,1.3,18.1,"TNFSF11",NA,NA
"LAIR1",130.8,103.5,116.3,146.9,151.6,"LAIR1",NA,NA
"TTC3 /// TTC3P1",516,752.2,705.3,1061.8,959.6,"TTC3","TTC3P1",NA
"RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A",10840,9998.7,10898.4,10084,12401.6,"RPL13A","RPL13AP5","SNORD32A"
"PLA2G6",120.1,224.1,136.9,194.8,192.1,"PLA2G6",NA,NA
"SNX3",1820,1708.9,1570,1750.1,1505.2,"SNX3",NA,NA
"ARID1A",162.6,182.4,149,157.2,225.2,"ARID1A",NA,NA
"PCLO",6.6,22.1,12.8,23.9,11.7,"PCLO",NA,NA
"EPHB2",66.5,78.7,81.5,96.1,93.8,"EPHB2",NA,NA
"TTC39A",6.4,6.1,5.2,5.5,4.8,"TTC39A",NA,NA
"BCKDHB",41.3,19.9,61.7,25.8,25.8,"BCKDHB",NA,NA
"TNFRSF10D",3.9,14,15.8,1.3,7.6,"TNFRSF10D",NA,NA
"FOXO3 /// FOXO3B",262,129.4,129.1,97.1,23.2,"FOXO3","FOXO3B",NA
"EED",3.7,1.5,20.9,27.2,9.9,"EED",NA,NA
"4-Sep",37.2,9.5,54.7,38.1,48.3,"4-Sep",NA,NA
"GGA2",117.5,116.7,98.5,99.8,57.3,"GGA2",NA,NA
"CMKLR1",43.6,45.4,52.5,62.9,64.5,"CMKLR1",NA,NA
"LILRA1",9.5,5.8,1.5,14.4,4,"LILRA1",NA,NA
"GLRA3",9.6,7.8,6.8,10,17.1,"GLRA3",NA,NA
"KYNU",3.4,5.2,3.3,10.7,10.3,"KYNU",NA,NA
"KYNU",9.7,7,6.4,7.4,6.3,"KYNU",NA,NA
"TFPI",15.1,51.4,55,54.5,54.7,"TFPI",NA,NA
"TFPI",12.6,24,6.5,8,14.8,"TFPI",NA,NA
"IDS",4.7,8.4,7.4,5.8,6.2,"IDS",NA,NA
"C21orf33",64.4,107.2,99.3,81.4,67.6,"C21orf33",NA,NA
"TFAP2A",3.4,7.5,18,5.7,7.3,"TFAP2A",NA,NA
"PPY",3.7,32,32.7,29.7,39.4,"PPY",NA,NA
"MAPK8",50.1,46.4,55.7,49.8,40,"MAPK8",NA,NA
"NPRL3",85,100.5,80.4,92.6,118,"NPRL3",NA,NA
"NKX2-1",2.9,6.7,6.6,5.3,4.5,"NKX2-1",NA,NA
"PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2",27.3,48.2,68.5,170.1,91.3,"PCDHA1","PCDHA10","PCDHA11"
"PTPRR",87.6,61.7,196.8,75,35.5,"PTPRR",NA,NA
"RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8",128.9,168.3,176.6,116,112,"RGPD3","RGPD4","RGPD5"
"SOAT2",29.3,13.9,3.2,33,26.7,"SOAT2",NA,NA
"AGPAT2",31.7,19.2,31.2,13.5,14.2,"AGPAT2",NA,NA
NA,243.3,254.5,426.1,400.8,814.3,NA,NA,NA
"MASP1",15.2,14.3,28,56.5,31.6,"MASP1",NA,NA
"MIR6125 /// USP15",98.5,84.6,102.3,110.4,78.7,"MIR6125","USP15",NA
"LPO",19.7,8.9,9.4,9.5,11.4,"LPO",NA,NA
"NRTN",0.5,1.6,0.9,0.8,0.5,"NRTN",NA,NA
"DLG4",16.5,48.9,23.7,12.4,20.6,"DLG4",NA,NA
"UBE4B",112.6,85.8,77.2,54.7,54.2,"UBE4B",NA,NA
"SLC25A16",259.9,513.9,480.9,472,561.2,"SLC25A16",NA,NA
"CPT1A",16.1,7.3,9.9,47.3,27,"CPT1A",NA,NA
"CPT1A",38.9,52.3,20.9,34.9,48.8,"CPT1A",NA,NA
"CLDN14",4.1,12.7,5.1,29.8,28.7,"CLDN14",NA,NA
"KLRC4",4.5,5.6,1,3.8,2.4,"KLRC4",NA,NA
"CACYBP",46.3,42.9,52.9,33.6,30.5,"CACYBP",NA,NA
"SLC43A3",54.9,61.9,40.5,40.2,34.3,"SLC43A3",NA,NA
"SPPL2B",9.5,6.6,5.7,3.8,7.8,"SPPL2B",NA,NA
"MID1",59.7,178.7,153.2,115.1,103.6,"MID1",NA,NA
"WWOX",105.8,188.4,119.8,153.4,168,"WWOX",NA,NA
"ZNF257",0.6,11,2.3,1.1,5.6,"ZNF257",NA,NA
NA,2.1,2.8,4.5,5.7,2.9,NA,NA,NA
NA,7,5.2,3.5,6.4,2.8,NA,NA,NA
"CFDP1",35.8,10.2,46.6,41.6,98,"CFDP1",NA,NA
"PTGIS",381.2,75.5,83.1,160.1,101.7,"PTGIS",NA,NA
NA,17.8,12,17.1,13.5,10.7,NA,NA,NA
"FEZ2",39.8,41.7,22.3,38.9,57,"FEZ2",NA,NA
"TRIM5",39.9,52.5,75.8,70.8,66.5,"TRIM5",NA,NA
"RNF24",78.7,81.1,85.5,85.6,83.6,"RNF24",NA,NA
"DTX2P1-UPK3BP1-PMS2P11",90.3,128.5,135.2,108.4,223.1,"DTX2P1-UPK3BP1-PMS2P11",NA,NA
"CASP10",24.5,40.5,27.2,28.9,11.5,"CASP10",NA,NA
"ZC3H15",0.5,17.8,13.1,2.1,1.8,"ZC3H15",NA,NA
"AGGF1",1.4,7.2,9.2,18.3,14.1,"AGGF1",NA,NA
"LINC00260",129.5,165.6,327.9,230.4,231.4,"LINC00260",NA,NA
"LDHAL6B",29.9,30.2,18.9,29.6,17,"LDHAL6B",NA,NA
"ITSN1",32.1,7.1,27.5,43.2,22.5,"ITSN1",NA,NA
"R3HDM1",14,35.9,27.2,51.2,62.3,"R3HDM1",NA,NA
"SPINT2",51.6,52.9,28.3,48.7,45.6,"SPINT2",NA,NA
"CLIP1",219.1,177.9,198.2,263.1,134.3,"CLIP1",NA,NA
NA,1.8,36.7,19.8,12.5,15.5,NA,NA,NA
"ARL17A /// ARL17B /// LOC100294341",32.8,164.3,39.1,60,61.5,"ARL17A","ARL17B","LOC100294341"
"HMG20B",318.4,254.8,270.9,288.4,294.5,"HMG20B",NA,NA
"NECAB3",82.4,106.4,77.1,129.5,98.9,"NECAB3",NA,NA
"PAK7",6.6,10.4,0.4,2.1,24.3,"PAK7",NA,NA
"PNLIPRP1",1.8,5.5,8,7.2,8,"PNLIPRP1",NA,NA
"BC069004",30.5,56.3,50.1,39.9,41.3,"BC069004",NA,NA
"EMR3",18.7,5.3,20.6,20.2,6.1,"EMR3",NA,NA
"CYP3A4",21.9,11.2,19.7,44.5,29.1,"CYP3A4",NA,NA
"CALCA",6.9,20.6,5.8,6,10,"CALCA",NA,NA
"CALCA",2.3,2.8,1.9,1.9,2.5,"CALCA",NA,NA
"NPY2R",3.2,0.3,3.5,4.9,1.4,"NPY2R",NA,NA
"NPY2R",20,37.6,41.2,38.9,35.7,"NPY2R",NA,NA
"LGALS8",75.3,65.8,66.9,59,70.6,"LGALS8",NA,NA
"LGALS8",18.9,3.2,10.4,1.7,2.1,"LGALS8",NA,NA
"TRAM1",49.1,74.2,53.4,47.3,21.6,"TRAM1",NA,NA
"MAX",117.6,106.8,104.7,69.6,6.7,"MAX",NA,NA
"CA12",1590.3,390.1,368.3,428.9,409.3,"CA12",NA,NA
"DTNA",27.7,60.6,38.5,24.1,63.1,"DTNA",NA,NA
"TUB",20.1,8.4,16.1,17.5,9.1,"TUB",NA,NA
"SLC4A4",12.4,9.3,1.7,9.5,2.6,"SLC4A4",NA,NA
"SLC4A4",26.3,101.8,119.4,107.1,129.2,"SLC4A4",NA,NA
"ITPK1",405.3,438.1,293.8,341.1,383.4,"ITPK1",NA,NA
"ARHGEF12",12.7,3.2,2.9,3.9,25.6,"ARHGEF12",NA,NA
"CDC14A",18.8,10.9,20,28.1,21.4,"CDC14A",NA,NA
"CDC14A",7.8,27.6,26.1,24.9,10.3,"CDC14A",NA,NA
"IL5RA",3.8,8.1,9.2,10.5,10.1,"IL5RA",NA,NA
"ONECUT1",1.8,30.4,22.6,45.3,7.5,"ONECUT1",NA,NA
"EPB42",1.8,7.6,6.1,4.5,5,"EPB42",NA,NA
"HLA-DQB1",3.8,21.6,4.4,4.8,3.5,"HLA-DQB1",NA,NA
NA,22.3,7.1,10.6,2.8,3.7,NA,NA,NA
"DDR1 /// MIR4640",195.6,263.2,225.1,237.5,256.2,"DDR1","MIR4640",NA
"DLGAP1",23.7,33.6,8.8,11.4,12.7,"DLGAP1",NA,NA
"RGN",22.3,36.4,16.1,13.7,45,"RGN",NA,NA
"MLX",46.1,43.6,31.5,60.3,51.9,"MLX",NA,NA
"EPHB1",28.1,127,144.4,99.4,132.6,"EPHB1",NA,NA
"LYN",103.8,71.6,68.8,79.9,100.7,"LYN",NA,NA
"HGF",16.8,27.3,11.2,25,31.1,"HGF",NA,NA
"NOTCH2",372.3,268.1,220.6,179.8,124.3,"NOTCH2",NA,NA
"DAB2 /// LOC101926921",391.4,296.2,229.9,338.6,408.8,"DAB2","LOC101926921",NA
"PSIP1",50.4,21.8,28.8,16.5,42.2,"PSIP1",NA,NA
"PSMA1",902.7,640.9,760.3,660.4,595.4,"PSMA1",NA,NA
"TRIP11",23.6,36.1,30.1,35.1,38.6,"TRIP11",NA,NA
"GRB7",41.1,51.8,42.7,73.2,33.2,"GRB7",NA,NA
"DLC1",299.4,244.9,270.3,270.9,283.4,"DLC1",NA,NA
"NCR3",10,35.6,32.5,44.3,27.2,"NCR3",NA,NA
"CYR61",1474.8,275.7,219.3,387.9,312.1,"CYR61",NA,NA
"CSE1L",31.1,11,10.2,6.5,7.5,"CSE1L",NA,NA
"CSE1L",127.9,134.2,212.6,163.4,196.6,"CSE1L",NA,NA
"NF2",0.6,2.6,17.5,6.2,2.3,"NF2",NA,NA
"TMCO1",88.3,166,170.2,191.3,156,"TMCO1",NA,NA
"CNGB1",6.7,52.3,39.6,20.6,11.2,"CNGB1",NA,NA
"CACNA1A /// LOC100507353",50.5,7.9,34,55.8,54.3,"CACNA1A","LOC100507353",NA
"PPARA",8.7,10.8,2.1,5.4,3.6,"PPARA",NA,NA
"FPR2",11.2,10.4,13.1,11.8,2.3,"FPR2",NA,NA
"FPR2",16.5,19.9,7.6,28.6,23.5,"FPR2",NA,NA
"NCOA4",986.3,850.4,1041.6,910.5,886.8,"NCOA4",NA,NA
"CASP9",81.7,136.9,171.2,142.4,141.1,"CASP9",NA,NA
"TCF3",160.5,45.2,61.3,87.4,71.5,"TCF3",NA,NA
"MIR4800 /// MXD4",147.8,237.2,108.9,159.2,185.6,"MIR4800","MXD4",NA
"GEMIN2",85.1,123.4,109.6,97.8,103.6,"GEMIN2",NA,NA
"ESR2",21.2,54.6,36.2,57.9,68.1,"ESR2",NA,NA
"GRIN1",4.1,7.4,7,8.1,6.3,"GRIN1",NA,NA
"GRIN1",49.1,51.9,16.9,19.1,25,"GRIN1",NA,NA
"CLEC11A",46.7,20.4,41.3,79.3,51.3,"CLEC11A",NA,NA
"LILRB3",72.5,7.4,5.8,6.6,9.1,"LILRB3",NA,NA
"THEMIS2",98.9,85.5,62.4,95.9,77.9,"THEMIS2",NA,NA
"FLI1",77.8,56.4,60,70,26.8,"FLI1",NA,NA
"CAMKK2",49.2,46.9,34,50.5,10.3,"CAMKK2",NA,NA
"DHRS7",327.9,309,342.6,218.4,209.2,"DHRS7",NA,NA
"CEACAM3",47.7,75.7,78,88.9,139.9,"CEACAM3",NA,NA
"SAR1A",9.2,45.4,53.3,7,10.8,"SAR1A",NA,NA
"ARHGAP32",36.8,48.5,63.8,45.3,47,"ARHGAP32",NA,NA
"SIVA1",163.3,100.1,73.8,26.7,100.8,"SIVA1",NA,NA
"NUP98",48.8,48,73.1,63.3,48.4,"NUP98",NA,NA
"MEG3",302.1,201.8,178.9,271.1,292.9,"MEG3",NA,NA
NA,11.3,15.4,11.1,14.7,56,NA,NA,NA
"SIGLEC6",26.9,92,89.7,87.1,89.9,"SIGLEC6",NA,NA
"OASL",94.4,125.9,66.7,85.3,82.1,"OASL",NA,NA
"MASP2",12,7.4,6.7,3.3,6.7,"MASP2",NA,NA
"HTR1B",24.1,8.4,20.4,30.1,33.6,"HTR1B",NA,NA
"TIMM8A",0.6,5.9,10.1,11.5,7.8,"TIMM8A",NA,NA
"DIMT1",20.6,6.6,11.9,16.7,21.4,"DIMT1",NA,NA
"DIMT1",91.4,43.4,37.9,21.2,4.4,"DIMT1",NA,NA
"TXNRD2",12.5,41.6,43.3,32.7,43.1,"TXNRD2",NA,NA
"SLC8A1",47.2,49,75.1,76.7,49.2,"SLC8A1",NA,NA
"LOC100506403 /// LOC101928269 /// RUNX1",2.3,6.8,1.3,2.4,3.5,"LOC100506403","LOC101928269","RUNX1"
"TTLL5",1.4,2.7,6,1.7,3.5,"TTLL5",NA,NA
"SLC16A7",32.9,79.9,21.3,35.7,48.5,"SLC16A7",NA,NA
"NOX1",5.2,8.8,3.3,5.3,4.3,"NOX1",NA,NA
"POSTN",2264.4,604.3,771.5,2501.5,2430.3,"POSTN",NA,NA
"SLC6A5",3.4,11.9,8.6,17.5,11.2,"SLC6A5",NA,NA
"DDX49",49.1,35.7,23.9,26.5,29.9,"DDX49",NA,NA
"XRCC4",3,6.6,11.6,17.1,5.9,"XRCC4",NA,NA
"XRCC4",59.3,29.6,37.1,52.1,50.2,"XRCC4",NA,NA
"TRPC3",1.1,7.8,10.5,4.3,11.2,"TRPC3",NA,NA
"CALCRL",65.9,32.8,35.9,57.8,10.4,"CALCRL",NA,NA
"CYB561",43.2,52.5,46.5,45.9,31,"CYB561",NA,NA
"CALCOCO2",219.1,291.7,318.7,405.2,308.4,"CALCOCO2",NA,NA
"BACH1 /// GRIK1-AS2",24.2,23.3,23.7,18.9,32.2,"BACH1","GRIK1-AS2",NA
"DIO2",46,37,71.5,52.3,58.6,"DIO2",NA,NA
"COQ7",97.7,102,95.7,77.3,74.5,"COQ7",NA,NA
"CENPA",50.2,57,40.1,67.2,69.1,"CENPA",NA,NA
"LRRC23 /// RPL13P5",11.1,11.7,10.9,18.6,13.6,"LRRC23","RPL13P5",NA
"PTPRS",10.4,3.7,14.2,5.3,5.4,"PTPRS",NA,NA
NA,4.4,9.8,15.8,7.9,12.2,NA,NA,NA
"PEBP1",555,904.8,830.8,859,992.1,"PEBP1",NA,NA
"RAD17",166,222,247.5,210.3,193.1,"RAD17",NA,NA
"ELF3",33.3,114.4,96.5,62.9,95.2,"ELF3",NA,NA
"ARNT",46.6,25,30.5,15.8,25.3,"ARNT",NA,NA
"SSBP2",108.4,102.3,132.1,59.3,100.4,"SSBP2",NA,NA
"PON2",118.1,129.9,182.4,109.3,76.9,"PON2",NA,NA
"PTGER3",123.4,140.3,338.7,96.6,74.9,"PTGER3",NA,NA
"PTGER3",175.4,230.5,359.7,126.8,109.7,"PTGER3",NA,NA
"PTGER3",6.8,8.3,48.3,8.1,16.1,"PTGER3",NA,NA
"PTGER3",21.1,8,27.6,57.2,33.2,"PTGER3",NA,NA
"CTBP2",762.6,1137.1,877.1,868.8,1133.1,"CTBP2",NA,NA
"PDE4D",27.6,22.2,29.2,26.2,28.4,"PDE4D",NA,NA
"PDE4D",30.1,26.8,8.1,15.2,20.3,"PDE4D",NA,NA
"ACVRL1",34.1,24,50.3,77.9,68.6,"ACVRL1",NA,NA
"ENPP2",306.2,241.4,257.5,232.2,184.4,"ENPP2",NA,NA
"IQGAP1",619.3,665.3,768,580.8,366.2,"IQGAP1",NA,NA
"NRP2",130.7,124.6,104.1,105.2,73.8,"NRP2",NA,NA
"NRP2",4.4,3.4,1.9,4,2.2,"NRP2",NA,NA
"LOC101928198 /// MFAP3L",1.6,18.8,3.8,5.1,31.6,"LOC101928198","MFAP3L",NA
"CTNNA1",1218,796.1,598.5,570.1,551.8,"CTNNA1",NA,NA
"PLAUR",108.9,71.2,84.7,63.9,69.3,"PLAUR",NA,NA
"TRIM14",3,46.3,17.3,23,18,"TRIM14",NA,NA
"TNFRSF25",11.1,11.5,5.7,9,6.5,"TNFRSF25",NA,NA
NA,32.7,55.7,22,11.3,38.4,NA,NA,NA
"VPS41",167.1,201.4,189.8,215.8,259.1,"VPS41",NA,NA
"ELK1",18.6,4.7,2.5,5.7,7.8,"ELK1",NA,NA
"AASS",45.6,48.6,33,43.1,6.2,"AASS",NA,NA
"SCN11A",1.3,15,23.4,13.1,2.8,"SCN11A",NA,NA
"SLC6A8",145.9,97.5,69.8,120.6,118.6,"SLC6A8",NA,NA
"GREB1",52,35.2,19.6,33.1,38.5,"GREB1",NA,NA
"ATM",149.9,127.8,171,198.6,194.9,"ATM",NA,NA
"CLN3",102.5,132.1,110.6,102.4,101.2,"CLN3",NA,NA
"WISP3",153.2,109.4,97,59.6,148.8,"WISP3",NA,NA
"SARDH",9.5,24.2,31.3,32.3,15,"SARDH",NA,NA
"HFE",36.9,67,70.6,63.7,85.2,"HFE",NA,NA
"FASLG",15.9,56.8,41.5,48.7,37.4,"FASLG",NA,NA
"CNOT4",25.3,51.5,51.3,53.6,7.7,"CNOT4",NA,NA
"CNOT4",5.7,30.2,17,14.5,28.1,"CNOT4",NA,NA
"ELOVL6",18.3,16.7,16.1,32.6,26.8,"ELOVL6",NA,NA
"MCAM /// MIR6756",666.3,379.9,277.2,427.7,426.1,"MCAM","MIR6756",NA
"EPM2A",44.5,57.9,58.7,70,48,"EPM2A",NA,NA
"SSX2IP",55.8,64.3,87,85.9,68.8,"SSX2IP",NA,NA
"GAS7",33.7,107.3,48,70.6,61.4,"GAS7",NA,NA
"APOBEC3A /// APOBEC3A_B",9.4,27.4,2.3,26.3,18.5,"APOBEC3A","APOBEC3A_B",NA
"NAT6",19.3,20.7,14.7,26.2,29,"NAT6",NA,NA
"LOC100996668 /// ZEB1",82.7,112.9,177.6,140,27.2,"LOC100996668","ZEB1",NA
"ANXA2P1",36.9,33,15.3,22.3,47.2,"ANXA2P1",NA,NA
"KDM3B",114.5,291.4,233.7,207.9,201.6,"KDM3B",NA,NA
"RAB11FIP5",150,150,150.9,172.6,165.9,"RAB11FIP5",NA,NA
"EFS",67.4,38.8,84.3,97.5,56.7,"EFS",NA,NA
"IGF2 /// INS-IGF2",112.2,95.2,26.9,84.1,141.1,"IGF2","INS-IGF2",NA
"TRO",49.7,78.8,69.7,81.7,79.5,"TRO",NA,NA
"EFNB3",31.9,81.5,48,24.9,71.2,"EFNB3",NA,NA
"SPAG11A",16.9,76.5,52.8,38.4,41.6,"SPAG11A",NA,NA
"TRIM15",4.3,2.4,2.3,4.5,1.8,"TRIM15",NA,NA
"TP53TG1",125.9,146.1,121.2,162.6,173.6,"TP53TG1",NA,NA
