"Gene.Symbol","Flu.non.immunized.healthy","Flu.non.immunized.healthy.1","Flu.non.immunized.healthy.2","Flu.non.immunized.healthy.3","Flu.non.immunized.healthy.4","Flu.non.immunized.healthy.5"
"FAP",3.02013637,2.885330431,2.893491544,2.634067877,2.465391011,2.70487409
"FAR1",6.64708996425,6.8322859985,7.0529081325,5.80936412475,5.83789185725,5.522836302
"FAR2",6.063154654,6.19721545,6.219294098,6.4238131215,6.198990743,4.794201885
"FARP1",3.21523585983333,3.138529927,3.01263665816667,2.42138588366667,2.8503157955,2.694127462
"FARP2",3.448106659,3.419008976,3.36251286933333,2.76602532566667,2.95367871566667,3.031312627
"FARS2",5.55582241066667,5.59145089633333,5.579629085,4.642423689,4.83816113433333,4.87084383933333
"FARSA",5.065705299,5.4720083305,4.7853143145,5.0679786595,5.0791835165,4.6913542185
"FARSB",5.55317698,5.558661846,5.4076549295,4.8697894935,4.9293573355,5.109871132
"FAS",7.7601454345,7.75673502075,7.9799050455,8.20560195825,7.580508421,6.9373121975
"FASLG",3.640073666,4.7411248065,3.607713984,3.1694003755,3.5974712375,2.9710603585
"FASTK",6.54879053266667,6.21344568433333,6.16774610566667,5.89886562333333,6.07528067266667,5.97427378733333
"FASTKD1",7.88416819,8.416535225,7.577841548,7.27925417,7.726512138,7.160163889
"FASTKD2",5.16495065,5.49360173333333,5.36675918033333,4.581782809,4.70409714733333,5.038217557
"FASTKD3",7.67108647,7.808032822,7.470778598,6.432030294,6.625478174,6.594509985
"FAT1",3.01499965,3.171241148,3.376428834,2.36199063,2.626535161,2.325299664
"FAT3",3.07540248266667,2.94815811266667,2.83277276166667,2.14333231533333,2.35136306566667,2.32813422466667
"FAT4",2.728491957,2.967485964,3.078312604,2.512640288,2.565157738,2.621425089
"FATE1",2.73153556,2.949466043,3.191739444,2.181985084,2.432338964,2.742313481
"FAU",12.80050097,12.57937997,12.85010723,12.20500072,12.26054583,12.38796177
"FBF1",4.293850419,4.03738692333333,4.18820753666667,3.57123832133333,3.925975312,3.71177845933333
"FBL",10.71231911,10.22218112,10.14088463,9.457658968,9.277502391,9.84279061
"FBLIM1",3.16295924075,3.3321303495,3.05476323575,2.479157342,2.5454052945,2.60203914675
"FBLN1",3.2798331994,3.175355316,3.3806268826,2.5489961528,2.6094119486,2.5678681744
"FBLN2",3.937795105,3.598873919,6.680443031,3.122156867,2.803523928,2.921633997
"FBLN5",6.072108675,6.584514295,5.091250255,6.264502637,5.919776684,5.337671378
"FBN1",2.96713121833333,2.888118103,2.993505338,2.39410323,2.58764624,2.332727387
"FBN2",4.53602972466667,4.61421629566667,4.72024174533333,4.15613531966667,4.05831337066667,3.84071312133333
"FBN3",3.075609084,3.184197067,3.432840978,2.588700666,2.470793606,2.7982159
"FBP1",7.208652609,7.337549842,7.829038136,6.793249225,6.574815957,7.172919641
"FBRS",4.6818874825,4.6920350805,4.902991884,5.1043259445,4.709129002,4.586973736
"FBXL12",5.182562061,5.3412210425,5.571210407,4.7923467085,4.8287327085,5.15398289
"FBXL14",5.41831302066667,5.45152379333333,5.54645953033333,4.422528054,4.59937171,4.47819140633333
"FBXL15",7.31824652,6.961455218,7.219370292,6.031343519,6.183754221,6.2760037
"FBXL16",5.602520328,5.422617783,5.573848811,5.188987762,5.0478268395,5.069398083
"FBXL17",5.14955658675,5.08529207475,5.088484535,3.98577356975,3.89080197775,4.1365996875
"FBXL18",3.4623874495,3.6402036555,3.61406219466667,2.978040786,3.21731049366667,2.90570932033333
"FBXL19",4.26019071,4.103535894,4.601254815,4.222827164,3.951992054,3.726785046
"FBXL2",2.933591728,2.943427281,3.349762804,2.478966832,2.380937861,2.22537853
"FBXL20",4.65880325675,4.891383858,5.326295348,4.1998618225,4.0752539025,4.56368816975
"FBXL3",9.0549495195,8.9572896375,9.4217662185,7.258766819,7.866729375,8.52059416
"FBXL4",5.60460674366667,5.87593489766667,5.45460272466667,4.84781493566667,4.74504995833333,5.02891823166667
"FBXL5",9.287876994,9.1123951385,9.5266035825,8.482339929,8.3589235335,7.973314916
"FBXL6",3.292086765,3.5836334785,3.7463739895,3.63490363,3.3677480755,2.911508969
"FBXL7",3.05113736,3.091242789,3.093627688,2.390342786,2.895283941,2.120392525
"FBXL8",3.265484406,3.433600684,3.646002077,3.336898433,3.602808006,3.610734088
"FBXO10",3.11312233425,3.12584149125,3.218935933,2.539437464,2.8143373975,2.6305168355
"FBXO11",7.024111504,7.44576721833333,7.35343971033333,6.40837115533333,6.28143039833333,6.36681369766667
"FBXO15",3.908912323,3.432555801,3.04911251,3.460685073,2.886655071,3.069994147
"FBXO16",3.084361843,3.104721901,2.660264125,2.328941266,1.996700642,2.155493393
"FBXO2",3.325678738,3.2560682935,3.3496713785,2.803759268,2.9389017825,2.867263393
"FBXO21",6.83667111333333,6.74452526366667,6.93649049766667,5.545128794,5.67262901933333,6.08111818066667
"FBXO22",4.788694421,5.08738998725,4.954191412,4.22788680825,4.507997639,4.143569858
"FBXO24",2.908072565,3.0012419655,3.050380827,2.2941334445,2.650811853,2.456470435
"FBXO25",6.698178178,6.212339259,6.308954323,5.404591479,5.650102228,6.322291959
"FBXO27",2.912360811,2.921370832,3.111150408,2.423294423,2.729032828,2.545277592
"FBXO28",5.91466366,6.07548137625,6.09113600025,5.244650332,5.57230537025,5.3703205835
"FBXO3",5.65334405266667,5.732798191,5.8677912375,5.0339660195,4.6890606985,5.18949514066667
"FBXO30",6.9890132,7.186451609,7.446959762,5.681507795,6.434860063,5.783947232
"FBXO31",4.731343427,4.75363749933333,4.678591334,3.759083603,4.05994741066667,4.03582563766667
"FBXO32",7.18167803333333,5.69357785633333,6.98874884233333,4.401867193,4.44745369966667,5.35494773733333
"FBXO33",9.000586114,8.1841223485,9.105751744,7.609294832,7.3255759125,8.3166758615
"FBXO34",5.8793613925,5.434519111,6.2100329465,4.7977606885,4.922015428,5.017916078
"FBXO36",3.0957328935,2.7784121165,3.005232906,2.4375450885,2.2191313205,2.6565266775
"FBXO38",6.891654963,7.04251129533333,6.854650891,6.11204478966667,6.44440607733333,6.33474862266667
"FBXO39",3.113171076,3.40341523,3.362703279,3.083684926,3.163026022,3.479413554
"FBXO4",4.49703187933333,4.474604404,4.48702388066667,3.80194981,3.65242808633333,3.94101357333333
"FBXO40",3.07600929,3.120847364,3.184276408,2.674274723,2.5348041775,3.0210336005
"FBXO41",4.32798849533333,4.08714972966667,4.07384078866667,3.54356323066667,3.706696174,3.96301107866667
"FBXO42",5.9791072285,6.09693571775,6.04526670375,5.27641836725,5.39671323075,5.4159922605
"FBXO44",3.2471271975,3.37688821,3.2042688555,2.9354142615,3.054686717,3.3687947035
"FBXO45",5.06440923333333,4.99884678166667,5.19403405333333,3.552247663,3.961714527,3.95767509466667
"FBXO46",7.656820111,7.901608761,7.411722878,6.736849394,6.951833285,6.731888208
"FBXO5",6.128893101,5.9924283295,6.3568418,5.0265798985,5.902745917,5.6116931025
"FBXO6",7.046790866,7.223740344,7.827040037,5.918703873,6.402062023,6.226837563
"FBXO7",8.895479461,8.57167918533333,8.863788352,8.43877245833333,7.75965387166667,8.26840876266667
"FBXO8",5.675196619,5.825453226,5.9365171645,5.0943626265,5.687445611,5.531838812
"FBXO9",7.06771693477778,7.09035586077778,6.953508434,6.40753627511111,6.20549165633333,6.18830755755556
"FBXW10",2.948696657,2.76416004,2.647331244,2.508078468,2.431471867,2.444056056
"FBXW11",6.5065997805,6.8350957035,6.63258994,5.378897505,5.7393100025,5.3335590075
"FBXW2",5.1344819058,5.2775405056,5.1237433796,4.5648668366,4.6665023064,4.9961456392
"FBXW4",7.52253294,7.043942056,7.575900227,6.56672978,6.974778295,7.567864751
"FBXW5",6.974691579,6.746032563,6.831546202,5.77330901,5.569143496,5.873939137
"FBXW7",7.72698000633333,7.63022459633333,8.02998606333333,6.66749304233333,6.58982820833333,7.29065698533333
"FBXW8",4.61547082,4.194897681,4.407698628,3.311890952,3.353886949,3.641668384
"FBXW9",3.956176543,3.707595574,3.945380498,2.99968656,3.330660359,3.265139862
"FCAMR",2.515359849,2.393581536,2.451037008,2.082765872,2.054609529,2.507874461
"FCAR",4.6905016572,4.6757122984,6.6230165332,6.1445186258,5.3077550788,4.435435397
"FCER1A",6.563404668,6.423883791,6.2362560145,6.1059870095,5.0627616075,5.7801773535
"FCER1G",10.46174807,10.799683765,10.6521649,10.1388096785,9.7027110115,9.4388653685
"FCER2",3.849919713,3.6038949935,3.3673009925,2.906880261,2.9745407685,3.591108011
"FCF1",4.90649147533333,4.524406627,4.86105080166667,4.13942408933333,3.76003489133333,4.050293914
"FCGBP",6.839857638,6.929867651,4.687230629,4.497655547,5.521144097,7.098240452
"FCGR2A",5.862781507,6.022229978,6.1581153165,5.720678783,5.784401329,4.6679168755
"FCGR2B",7.562883227,7.658967429,8.219596886,7.142231247,7.598194432,7.277163351
"FCGRT",8.291700731,8.009647896,8.180531636,7.959502925,8.07347225,7.495828322
"FCHO1",4.745554511,4.997729366,4.596444869,4.537346776,4.96994702,4.985413092
"FCHO2",5.501265394,5.4761624945,5.495357474,5.0938864885,5.206592046,4.2249800165
"FCHSD1",5.874501916,5.227194011,5.5376008615,4.536591226,5.35173533,4.972041369
"FCHSD2",6.820859113,6.829334155,7.106719044,6.214826851,5.7237802195,6.529197547
"FCN1",11.58222482,11.36881914,11.23322352,11.37522275,10.93802672,10.61201619
"FCN2",3.13582768366667,3.07111722466667,3.100018103,2.36990632866667,2.32697312166667,2.38870522233333
"FCN3",3.361356243,3.558751342,3.261486135,2.75521312,2.483610208,2.488946117
"FCRL1",7.0892068015,6.7677770845,6.3289995345,6.0828360305,5.453913892,7.025961109
"FCRL2",5.168663487,5.1799140804,4.7211503766,4.6968438106,4.474645083,5.1406914282
"FCRL3",7.731534298,7.60320461,7.25097717,5.8120531665,6.9102378095,6.9974960815
"FCRL4",2.843707795,2.902715889,3.03622271266667,2.30230253966667,2.407739793,2.568546648
"FCRL5",5.0697051978,4.464847035,4.2831438354,3.6812418364,4.5832714898,3.738665542
"FCRLA",6.790407052,6.62762609,5.82505343466667,5.78858351833333,5.29671639333333,6.321955831
"FCRLB",4.462589622,4.048029123,4.597008149,3.691606641,3.379243074,3.248188146
"FDFT1",8.40193443433333,8.065413586,8.179798428,7.63307535333333,7.266690684,7.79745164466667
"FDPS",5.9121384775,5.521417307,5.7174161545,5.018849255,5.2053255565,5.321717821
"FDX1",7.627090837,7.32797987566667,7.59256562966667,6.151694582,6.408201667,6.37696338666667
"FDXACB1",4.979084291,5.227701875,5.716851783,4.475433515,4.590142329,5.432710805
"FDXR",3.694423012,3.949354688,3.541037039,2.844076663,3.196220636,2.466161406
"FECH",6.68903694,6.24685815233333,5.96894740633333,6.379222103,5.86718295666667,5.95143933633333
"FEM1A",6.141918783,5.777174302,5.692041795,4.684696731,4.674662861,4.8477768865
"FEM1B",7.19441530633333,6.88502178866667,7.52503431666667,5.579644388,5.80570267866667,6.219931804
"FEM1C",5.174132515,4.728656968,5.511280246,5.578168948,4.850443593,4.539902632
"FEN1",6.25464183,6.587645607,6.312187899,4.8709954695,6.567505011,5.8402311045
"FER",4.769001616,4.899197004,4.88492512,4.37982493066667,4.35223217433333,4.393442854
"FER1L4",3.283559514,2.987332175,3.1214844245,2.5704145,2.5340163,2.5762663195
"FER1L5",3.021233726,3.183255422,2.964201827,2.407758618,2.5093051,2.267783363
"FERD3L",3.623313461,3.579648325,3.458296354,2.337037309,2.635554828,2.783618201
"FERMT1",2.9999247194,3.148105601,3.196774584,2.5315852338,2.5468302138,2.5070564238
"FERMT2",2.78952011666667,2.769682695,2.66692653966667,2.295282445,2.25863713533333,2.290090423
"FERMT3",8.914666072,9.134894299,8.628934112,8.804837484,8.810024311,8.07466739
"FES",5.941047275,5.829461902,6.055702002,6.63418003,5.462047231,5.336068443
"FETUB",3.21856268833333,3.03632258266667,2.88122962533333,2.43999766133333,2.42178780666667,2.23078482233333
"FEV",2.965774408,2.640746534,3.166766952,2.062065619,2.449938206,2.511612864
"FEZ1",4.501928314,4.126215319,3.3663682585,3.1380400855,2.8733836395,3.340090182
"FEZ2",6.138160275,6.38043481166667,6.20637499933333,5.727857348,5.97972424233333,5.65103652233333
"FEZF2",3.051386103,3.15354998566667,3.12315441566667,2.42900521333333,2.398011155,2.349754662
"FFAR1",3.3196284505,3.156905533,3.092752109,2.7270843795,2.2743803295,2.7057925055
"FFAR2",4.05080693,4.361341239,5.589819622,9.797097699,8.322449135,6.194805089
"FFAR3",2.929117332,3.565428049,3.730277725,3.399682175,2.731250698,2.569977919
"FGA",3.30599766466667,3.129738623,2.916725529,2.26682455166667,2.62654787466667,2.35576287133333
"FGB",3.2306338205,2.9184818095,3.0221546675,2.29243364,2.5196321905,2.539020328
"FGD1",3.02013637,3.540853157,3.067224859,2.260070966,2.567399786,2.471527497
"FGD2",5.03252667371429,5.01527185871429,4.72221403342857,4.27811515557143,4.15064392742857,4.30811695057143
"FGD3",8.529701617,8.635088677,8.5829034455,7.863743496,8.0048704225,7.900189666
"FGD4",5.14340531566667,5.42597473833333,5.07547228966667,3.83743544566667,3.981413905,3.458277302
"FGD5",3.4513482715,3.81525582,3.579406415,2.849104611,2.9150859625,2.701452294
"FGD6",3.7865906168,3.8933095322,3.9960173222,3.4434311428,3.2097907268,3.3234832512
"FGF1",3.079136554,2.95776312166667,2.99474821633333,2.69032502666667,2.86054137533333,2.62515278933333
"FGF10",2.828177681,2.850199445,2.988542458,2.232657372,2.919285917,2.674505683
"FGF11",3.9244311305,3.963862102,4.3784079135,3.670117061,3.3724171795,3.2710415025
"FGF12",2.751766042,2.937840403,3.2654543055,2.4954279475,2.267139019,2.544797565
"FGF13",3.361397127,3.434675603,3.292816635,3.127051249,2.712318939,2.193808789
"FGF14",3.00660533875,2.904912531,2.853885447,2.40991938925,2.8638158185,2.74030049675
"FGF16",3.044669576,2.924121695,2.981414542,2.561298261,2.953115707,2.263718438
"FGF17",3.019569997,3.417693897,3.137374868,3.001122568,3.005706971,2.562930101
"FGF18",2.962019211,3.03976949666667,3.03208248933333,2.56819945533333,2.433442067,2.692765898
"FGF2",2.9159487675,2.9430341585,3.1558657365,2.4429697015,2.420414278,2.563557759
"FGF20",3.086961572,3.064390467,2.767043074,2.318995533,2.24633298,2.773147169
"FGF21",3.163894926,3.414273063,3.130314937,2.959321933,3.268681053,3.405140384
"FGF22",3.257721545,3.165432667,3.123309081,2.68806055,2.720180587,2.755794921
"FGF23",3.246150491,3.497468538,3.227254735,2.583677874,2.924675323,2.97144917
"FGF4",3.6715269245,3.5484947205,3.4329420835,3.114035998,2.4800613845,3.083486152
"FGF5",3.00726148533333,3.00533570433333,3.08822806966667,2.41122570433333,2.88742405466667,2.48664822733333
"FGF6",4.186938606,4.021270961,3.917956158,3.010232606,3.643277211,3.286429172
"FGF7",2.84103559733333,2.64603121566667,2.66313275833333,2.39492306266667,2.17141034566667,2.33507419133333
"FGF8",2.863543491,2.867455811,3.089336685,2.320433144,2.655181013,2.799015319
"FGF9",3.037062213,3.418656681,3.542099969,2.685224121,2.4370438855,3.0007170095
"FGFBP1",4.002436402,3.946832851,3.601245091,3.370328697,3.437370652,3.584999119
"FGFBP2",10.47848458,10.03986857,10.74801133,7.629437467,8.654131318,8.562098335
"FGFBP3",4.007523838,3.905173203,3.849749349,3.079269003,3.40495631,2.974730039
"FGFR1",4.34689961457143,4.23327983757143,4.29734127228571,3.43476732371429,3.43830516785714,3.455173869
"FGFR1OP",5.299765723,5.4357775475,5.4652166145,5.06898629375,4.9946099305,4.8358865685
"FGFR1OP2",6.57716483614286,6.562181442,6.41889792257143,5.77423862871429,5.51247956842857,5.57452837142857
"FGFR2",3.18394970254545,3.27559352209091,3.26248129972727,2.78067428527273,2.66649285945455,2.66737540672727
"FGFR3",3.0845016335,3.291059229,3.132277679,2.382308046,2.675138034,2.465431967
"FGFR4",3.29992390825,3.2694751265,3.284198424,2.81798112975,2.8286999125,2.73420189
"FGFRL1",3.842399114,3.486948555,3.2424032655,2.7661998125,2.730191218,2.9360232055
"FGG",3.136215953,3.198203206,3.368291291,2.814534388,2.986359359,2.758337807
"FGGY",3.395864958,3.3724808,3.402372431,2.5382519755,2.547560965,2.869188866
"FGL1",3.729772255,3.547917129,3.613194105,2.904943915,3.063540513,3.069137187
"FGL2",10.913070625,11.21253912,11.389804855,10.327964105,10.360172185,9.4694925255
"FGR",10.59599247,10.59233747,10.48796841,10.27511367,10.20622345,9.847590909
"FH",6.36656913575,6.3384053685,6.40194788375,5.47516032675,5.43763686175,5.5620408605
"FHAD1",3.31687404633333,3.26504064016667,3.14446137116667,2.661178821,2.608905758,2.537224228
"FHDC1",3.436074135,3.52816881,3.717978653,3.08018488,3.43990935,3.16886908
"FHIT",6.259051894,6.731671637,6.121039906,5.961822446,5.214679127,5.613106231
"FHL2",6.172582529,6.422938054,4.628025382,4.935161078,4.958617525,4.409648916
"FHL3",3.435358494,4.099668371,3.593897379,2.83950059,2.867984049,3.168844906
"FHOD1",6.368229837,6.269063988,6.275134822,5.917236219,5.904166356,5.86225753
"FHOD3",2.93108365,3.065499831,2.847577265,2.551512209,2.298974387,2.632603616
"FIBCD1",3.080251513,3.387858768,2.9715906905,2.6126480765,3.0203360535,2.715175694
"FIBIN",2.9510328085,3.1357593885,2.7918232675,2.471574833,2.417257016,2.4807439635
"FIBP",8.205422863,8.295176165,8.08852006,7.135394931,7.676023171,7.246052412
"FICD",3.983854579,3.725189766,4.079957342,3.299091295,3.724017706,3.7599652
